,,logo_url,help_link,transit_score,summary,ws_link,description
-84.39057846153845,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3906/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.39057846153845,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3906/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38667,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38667,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38667,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38667,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,46,"8 nearby routes: 8 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38667,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,77,"19 nearby routes: 15 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Excellent Transit
-84.38667,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,79,"30 nearby routes: 26 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Excellent Transit
-84.38667,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,66,"21 nearby routes: 19 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.38667,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,65,"11 nearby routes: 9 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.38667,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,60,"5 nearby routes: 3 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.38667,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38667,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3867/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38276153846154,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38276153846154,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38276153846154,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38276153846154,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,45,"7 nearby routes: 7 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38276153846154,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,72,"19 nearby routes: 15 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Excellent Transit
-84.38276153846154,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,75,"28 nearby routes: 24 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Excellent Transit
-84.38276153846154,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,65,"21 nearby routes: 19 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.38276153846154,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,64,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.38276153846154,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,59,"5 nearby routes: 3 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.38276153846154,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.38276153846154,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3828/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3820509090909,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3820509090909,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3820509090909,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3820509090909,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,45,"7 nearby routes: 7 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3820509090909,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,72,"19 nearby routes: 15 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Excellent Transit
-84.3820509090909,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,75,"28 nearby routes: 24 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Excellent Transit
-84.3820509090909,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,65,"21 nearby routes: 19 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.3820509090909,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,64,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.3820509090909,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,59,"5 nearby routes: 3 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.3820509090909,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,35,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3820509090909,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3821/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.376508,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.376508,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.376508,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.376508,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"7 nearby routes: 7 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.376508,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,65,"19 nearby routes: 15 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.376508,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,64,"27 nearby routes: 23 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.376508,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,58,"18 nearby routes: 16 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.376508,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,58,"10 nearby routes: 8 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.376508,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,52,"5 nearby routes: 3 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.376508,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.376508,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3765/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3749446153846,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3749446153846,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,40,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3749446153846,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3749446153846,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3749446153846,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,64,"14 nearby routes: 12 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.3749446153846,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,59,"25 nearby routes: 21 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.3749446153846,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,55,"18 nearby routes: 16 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.3749446153846,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,55,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.3749446153846,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,49,"5 nearby routes: 3 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3749446153846,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,32,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.3749446153846,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,43,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3749/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.37281272727272,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.37281272727272,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.37281272727272,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,39,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.37281272727272,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.37281272727272,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,62,"12 nearby routes: 10 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.37281272727272,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,54,"23 nearby routes: 19 bus, 4 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.37281272727272,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,52,"18 nearby routes: 16 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.37281272727272,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,52,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.37281272727272,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,46,"5 nearby routes: 3 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.37281272727272,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,30,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.37281272727272,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,44,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3728/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,37,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,34,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"3 nearby routes: 3 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"5 nearby routes: 5 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,55,"9 nearby routes: 7 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.36712769230769,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,48,"13 nearby routes: 11 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"7 nearby routes: 7 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.80031,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,28,"1 nearby routes: 1 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8003/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.36712769230769,33.8111,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,46,"8 nearby routes: 6 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.8111/lng=-84.3671/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.366346,33.7032,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7032/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.366346,33.71399,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7140/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.366346,33.72478,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"2 nearby routes: 2 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7248/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.366346,33.73557,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,36,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7356/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.366346,33.74636,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,53,"12 nearby routes: 10 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7464/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.366346,33.75715,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,51,"12 nearby routes: 10 bus, 2 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7572/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Good Transit
-84.366346,33.76794,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,42,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7679/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.366346,33.77873,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,41,"6 nearby routes: 6 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7787/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
-84.366346,33.78952,https://cdn.walk.sc/images/transit-score-logo.png,https://www.redfin.com/how-walk-score-works,33,"4 nearby routes: 4 bus, 0 rail, 0 other",https://www.walkscore.com/score/loc/lat=33.7895/lng=-84.3663/?utm_source=gmail.com&utm_medium=ts_api&utm_campaign=ts_api,Some Transit
